,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price
10160,3,2.0,401.0,-37.76491,144.95253,1405000.0
10161,2,1.0,69.0,-37.75867,144.95678999999996,460000.0
10162,4,2.0,425.0,-37.76262,144.97733,1210000.0
10165,2,1.0,54.0,-37.759479999999996,144.94758000000004,460000.0
10167,5,1.0,441.0,-37.772420000000004,144.94458,1075000.0
10171,4,2.0,520.0,-37.68155,145.04945,880000.0
10173,3,2.0,93.0,-37.829209999999996,145.00826,1837500.0
10174,3,2.0,480.0,-37.73321,144.75752,593000.0
10177,7,4.0,765.0,-37.85103,145.11231999999995,1642000.0
10179,3,2.0,306.0,-37.854729999999996,145.1521,780000.0
10182,3,2.0,321.0,-37.846270000000004,145.08366,1290000.0
10183,3,2.0,359.0,-37.8279,145.07403,1930000.0
10184,4,2.0,654.0,-37.83208,145.07533,2408000.0
10185,4,3.0,967.0,-37.81792,145.06243999999995,4750000.0
10189,3,2.0,0.0,-37.89622,145.06032,1042000.0
10190,3,2.0,621.0,-37.90262,145.05709,1450000.0
10191,4,2.0,550.0,-38.08981,145.17353,525000.0
10194,2,1.0,307.0,-37.86906,145.01986000000005,1417500.0
10196,2,1.0,897.0,-37.88321,145.09593999999996,510000.0
10198,2,1.0,1078.0,-37.95745,145.07218999999995,601000.0
10199,3,1.0,584.0,-37.96911,145.07271,1145000.0
10201,4,2.0,734.0,-37.76032,145.30299,911982.0
10202,4,2.0,735.0,-37.92374,145.13222,1040000.0
10204,3,1.0,192.0,-37.78992,144.99845,1460000.0
10208,3,2.0,677.0,-37.72361,144.9837,865000.0
10210,2,1.0,144.0,-37.80298,144.98893999999999,1135000.0
10211,2,1.0,139.0,-37.798120000000004,144.98873,900000.0
10213,3,2.0,598.0,-37.5993,144.93867,499000.0
10214,6,2.0,655.0,-37.59052,144.93066000000005,506000.0
10215,3,2.0,280.0,-37.57056,144.91751000000005,430000.0
10216,3,2.0,219.0,-37.57243,144.92663000000005,420000.0
10217,2,2.0,0.0,-37.83011,144.99043999999995,570000.0
10220,3,1.0,455.0,-37.79318,145.25811000000004,637000.0
10221,4,2.0,731.0,-37.78021,145.26367,905000.0
10222,4,1.0,1717.0,-37.77595,145.28383,835000.0
10228,4,2.0,528.0,-37.78774,144.76019,610000.0
10230,4,2.0,624.0,-37.97533,145.12278,1255000.0
10235,3,2.0,195.0,-37.79979,145.15665,871000.0
10236,3,2.0,695.0,-37.78541,145.15493,1451000.0
10237,3,2.0,654.0,-37.78496,145.14659,1385000.0
10238,3,2.0,402.0,-37.79408,145.16352,1360000.0
10240,6,4.0,840.0,-38.03548,145.11763,1850000.0
10241,2,1.0,421.0,-38.03093,145.11618,612500.0
10244,6,3.0,804.0,-37.70872,145.16102,855000.0
10245,3,1.0,654.0,-37.73209,145.13845,855000.0
10246,4,3.0,792.0,-37.689659999999996,145.14649,895000.0
10248,2,1.0,702.0,-37.87944,144.99375,902000.0
10249,2,1.0,249.0,-37.87964,144.9856,1410000.0
10251,3,2.0,797.0,-37.8867,144.99141,1360000.0
10252,3,2.0,553.0,-37.64463,145.04155,500000.0
10253,3,2.0,637.0,-37.64097,145.05757,573000.0
10256,3,2.0,606.0,-37.62858,145.03735,465000.0
10257,4,2.0,635.0,-37.64051,145.05743,545000.0
10259,2,1.0,856.0,-37.74022,144.89557,1980000.0
10260,3,2.0,176.0,-37.749359999999996,144.89668999999995,830000.0
10261,3,2.0,173.0,-37.75382000000001,144.89167,886000.0
10264,2,1.0,92.0,-37.7388,144.89983999999995,445000.0
10265,3,3.0,846.0,-37.75228,144.88429,1050000.0
10267,4,2.0,625.0,-37.71112,144.97357,800000.0
10269,2,1.0,687.0,-37.71833,144.96935,786000.0
10272,2,2.0,306.0,-37.87275,145.26325,617000.0
10276,2,1.0,180.0,-37.7839,144.92727,990000.0
10278,2,1.0,43.0,-37.78822,144.88361,455000.0
10279,2,1.0,189.0,-37.83283,145.17533,680000.0
10286,3,1.0,935.0,-37.69744,144.89073,755000.0
10288,2,1.0,730.0,-37.85563,145.04369,762000.0
10291,3,2.0,313.0,-37.85385,145.06473,1501000.0
10297,4,2.0,726.0,-37.89814000000001,145.14457,1100000.0
10298,3,2.0,328.0,-37.86931,145.15081,1135000.0
10300,3,1.0,746.0,-37.71051,144.90925,865000.0
10301,1,1.0,124.0,-37.70917,144.92291,362500.0
10302,3,1.0,584.0,-37.710159999999995,144.9215,922000.0
10304,3,2.0,697.0,-37.69647,144.9113,963500.0
10306,3,1.0,580.0,-37.71536,145.10205,740000.0
10308,4,2.0,633.0,-37.63958,144.90267,730000.0
10309,3,2.0,711.0,-37.64297,144.88796000000005,770000.0
10314,4,2.0,726.0,-37.931670000000004,145.00134,2550000.0
10317,4,2.0,750.0,-37.81557,145.04281,2800000.0
10321,3,1.0,290.0,-37.81767,145.04041,1702000.0
10323,4,2.0,446.0,-37.82785,145.03816,3399000.0
10326,2,1.0,966.0,-37.82524,145.05568,802500.0
10327,1,1.0,0.0,-37.8327,145.05428,441000.0
10329,2,1.0,1324.0,-37.83012,145.04751000000005,500000.0
10330,2,1.0,154.0,-37.75343,145.06328,738000.0
10332,3,1.0,583.0,-37.73752,145.05228,800000.0
10333,2,1.0,129.0,-37.749309999999994,145.05505,680000.0
10336,3,1.0,377.0,-37.737120000000004,145.0369,605000.0
10337,3,1.0,429.0,-37.73704,145.03697,580000.0
10340,3,2.0,598.0,-37.95357,145.02651,1600000.0
10341,4,2.0,661.0,-37.69655,144.75538,677000.0
10342,4,2.0,704.0,-37.68175,144.74087,737500.0
10343,3,2.0,530.0,-37.867129999999996,144.71086,520000.0
10346,3,1.0,663.0,-37.86658,144.71221,505000.0
10348,4,2.0,800.0,-37.870509999999996,144.7141,680000.0
10350,3,1.0,537.0,-37.87016,144.70606,442500.0
10351,3,2.0,311.0,-37.89829,145.08141,1203500.0
10353,3,1.0,424.0,-37.763529999999996,145.02941,1475000.0
10354,3,1.0,617.0,-37.77212,145.05813,1640000.0
10355,3,1.0,708.0,-37.68825,144.91484,590500.0
10356,3,1.0,589.0,-37.7143,144.8315,895000.0
10362,1,1.0,0.0,-37.79741,144.92614,400000.0
10367,2,1.0,193.0,-37.79438,145.03368999999995,825000.0
10371,4,1.0,836.0,-37.79702,145.05352,2258000.0
10373,4,2.0,560.0,-38.00512,145.14935,1250000.0
10374,5,2.0,545.0,-37.7323,144.77861000000001,520000.0
10375,4,2.0,900.0,-37.87695,145.2547,1218000.0
10378,3,2.0,534.0,-37.67323,145.03976,600000.0
10379,3,1.0,533.0,-37.67605,145.03956000000005,487000.0
10380,3,1.0,640.0,-37.6591,145.00548999999995,572000.0
10381,2,2.0,248.0,-37.72473,145.11657,650000.0
10384,3,2.0,312.0,-37.86162,145.03065,1700000.0
10385,3,1.0,206.0,-37.87107,145.04991,1060000.0
10387,2,1.0,81.0,-37.77323,144.89268,530000.0
10388,2,1.0,0.0,-37.77296,144.88057,450000.0
10390,2,1.0,4977.0,-37.77367,144.88161000000005,353000.0
10393,2,1.0,0.0,-37.812670000000004,144.96273,720000.0
10394,3,1.0,600.0,-37.68734,144.58001000000004,295000.0
10395,4,2.0,587.0,-37.69392,144.57468,347500.0
10396,3,2.0,740.0,-37.68052,144.55106,410000.0
10398,5,2.0,720.0,-37.98439000000001,145.06812,1485000.0
10400,3,2.0,138.0,-37.84962,144.95856,1750000.0
10403,2,1.0,300.0,-37.80574,145.18832,695000.0
10404,2,1.0,446.0,-37.81906,145.21253000000004,655000.0
10405,3,1.0,208.0,-37.8135,145.19971999999999,775000.0
10406,3,1.0,439.0,-37.825959999999995,145.1872,820000.0
10413,3,1.0,575.0,-37.720890000000004,145.11987,900000.0
10414,3,1.0,396.0,-37.71665,145.11682,806000.0
10417,4,3.0,701.0,-37.718709999999994,145.13558999999995,980000.0
10425,4,2.0,589.0,-37.90017,145.06435,1540000.0
10426,1,1.0,0.0,-37.89018,145.06865,470000.0
10431,3,1.0,695.0,-37.96015,145.16618,730000.0
10432,3,1.0,587.0,-37.96968,145.16832,676000.0
10433,4,2.0,702.0,-37.97412,145.18022,805000.0
10435,2,1.0,114.0,-37.802479999999996,144.94846,1126000.0
10437,2,1.0,0.0,-37.79999,144.94961,799000.0
10438,3,1.0,170.0,-37.79074,144.94324,1285000.0
10439,3,1.0,326.0,-37.77664,144.99902,1512000.0
10445,3,2.0,239.0,-37.81359000000001,145.17574,777000.0
10449,4,2.0,344.0,-37.90822,145.12036,912000.0
10450,4,3.0,719.0,-37.90087,145.03959,1565000.0
10452,2,1.0,772.0,-37.994820000000004,145.08459,1270000.0
10454,4,2.0,641.0,-37.98464,145.08185,1137500.0
10455,3,1.0,545.0,-37.99827,145.07497,1415000.0
10458,3,1.0,525.0,-37.72803,144.94624,876000.0
10460,3,1.0,278.0,-37.71798,144.93965,736000.0
10462,2,1.0,0.0,-37.72436,144.94855,478000.0
10464,2,1.0,181.0,-37.83661,144.93358999999995,1335000.0
10466,2,1.0,0.0,-37.85931,145.00616000000005,740000.0
10467,2,1.0,0.0,-37.85163,144.9943,698000.0
10468,2,1.0,117.0,-37.84998,144.99499,780000.0
10472,3,1.0,693.0,-37.74528,145.01987,920000.0
10473,3,1.0,680.0,-37.74244,145.02006,1115000.0
10475,3,1.0,483.0,-37.73261,144.99535,1171000.0
10476,5,2.0,559.0,-37.73645,144.98715,1060000.0
10478,2,1.0,155.0,-37.75308,145.01463999999999,617500.0
10480,2,2.0,151.0,-37.70426,145.01203999999996,575000.0
10481,3,2.0,289.0,-37.70798,145.02101000000005,635000.0
10484,3,1.0,627.0,-37.722159999999995,144.99381,860000.0
10488,2,2.0,14196.0,-37.81894000000001,145.01314,615000.0
10489,1,1.0,0.0,-37.81256,144.99347,314000.0
10490,2,1.0,135.0,-37.82241,145.00235,1341000.0
10492,2,1.0,190.0,-37.80551,145.24589,609000.0
10494,3,2.0,468.0,-37.74088,145.06285,1100000.0
10498,2,1.0,0.0,-37.95142,145.01977,760000.0
10500,4,2.0,631.0,-38.08814,145.12598,795000.0
10502,2,1.0,152.0,-37.80697,144.8928,830000.0
10503,2,1.0,207.0,-37.8071,144.88912,940000.0
10509,4,2.0,564.0,-37.84405,145.0016,2920000.0
10510,1,1.0,0.0,-37.83678,145.00137,400000.0
10512,2,1.0,3634.0,-37.8281,144.96627,600000.0
10517,5,3.0,1348.0,-37.68508,145.1395,1387000.0
10518,1,1.0,0.0,-37.86305,144.9911,480000.0
10520,4,2.0,808.0,-37.580890000000004,144.72183,535000.0
10522,3,2.0,573.0,-37.791270000000004,144.83713,1070000.0
10524,6,2.0,588.0,-37.77049,144.83167,750000.0
10525,3,1.0,471.0,-37.76951,144.83309,632000.0
10527,5,2.0,739.0,-37.81708,145.09566,2505000.0
10528,3,1.0,516.0,-37.82372,145.09085,1785000.0
10535,4,2.0,662.0,-37.75763,145.09974,1375000.0
10539,3,1.0,727.0,-37.67873,145.01878,740000.0
10540,2,1.0,120.0,-37.756679999999996,145.00929,745000.0
10541,3,1.0,275.0,-37.76126,145.00247,1225000.0
10543,3,2.0,289.0,-37.84169,144.72333,390000.0
10545,3,1.0,676.0,-37.69636,144.88265,695000.0
10547,3,2.0,291.0,-37.73253,145.0873,870000.0
10549,4,1.0,541.0,-37.69778,145.08516,710000.0
10551,3,1.0,660.0,-37.909079999999996,144.65774,570000.0
10553,3,1.0,126.0,-37.80962,144.86876999999996,597000.0
10554,2,1.0,0.0,-37.808479999999996,144.9437,660000.0
10561,2,1.0,169.0,-37.866820000000004,144.90003000000004,880000.0
10562,3,1.0,353.0,-37.85432,144.88214,862000.0
10563,4,2.0,448.0,-37.61337,145.03606000000005,595000.0
10565,2,1.0,80.0,-37.81133,144.89553,709500.0
10567,3,1.0,169.0,-37.72752,144.88358,670000.0
10574,3,1.0,582.0,-37.76063,144.8603,720000.0
10575,3,3.0,668.0,-37.75962,144.86675,1107500.0
10580,2,1.0,158.0,-37.845,145.25624,520000.0
10581,2,1.0,1.0,-37.9332,145.03794,380000.0
10582,4,5.0,638.0,-38.0683,145.33833,920000.0
10583,4,4.0,603.0,-38.06788,145.33966999999996,950000.0
10584,2,1.0,0.0,-37.82945,145.15697,485000.0
10585,3,2.0,548.0,-37.84453,145.14446,1291000.0
10586,3,1.0,720.0,-37.861259999999994,145.25808,775000.0
10587,4,2.0,719.0,-37.86434000000001,145.25739,820000.0
10589,3,1.0,694.0,-37.793820000000004,144.85107,797000.0
10591,2,1.0,304.0,-37.783409999999996,144.85574,590000.0
10593,2,1.0,0.0,-37.931709999999995,145.03041000000005,585000.0
10594,4,1.0,890.0,-37.91053,145.02447,1580000.0
10596,3,1.0,341.0,-37.6886,144.92281,386000.0
10597,2,1.0,159.0,-37.82073,144.8447,515000.0
10598,4,2.0,236.0,-37.76549,144.96366,1515000.0
10599,3,1.0,210.0,-37.757459999999995,144.95633,1037000.0
10601,3,2.0,161.0,-37.772890000000004,144.97503,1330000.0
10602,3,2.0,110.0,-37.760490000000004,144.98065,937000.0
10603,1,1.0,197.0,-37.77165,144.97187,290000.0
10604,3,1.0,612.0,-37.70602,145.05945,730000.0
10605,3,1.0,582.0,-37.70301,145.06341,660000.0
10607,3,2.0,668.0,-37.85695,145.15143999999995,1150000.0
10608,4,2.0,592.0,-37.84839,145.14299,1600000.0
10610,2,1.0,92.0,-37.8401,145.09113,755000.0
10613,2,1.0,0.0,-37.88368,145.0515,750000.0
10614,1,1.0,314.0,-37.903209999999994,145.0555,286000.0
10615,2,1.0,0.0,-37.9003,145.06342,580010.0
10616,4,3.0,326.0,-37.89334,145.05463,1250000.0
10618,3,1.0,0.0,-37.70624,144.74042,360000.0
10619,4,2.0,750.0,-37.7277,144.73422,740000.0
10620,4,2.0,688.0,-38.10984000000001,145.17061999999999,647000.0
10622,3,2.0,0.0,-37.88289,145.09871,930000.0
10624,2,1.0,378.0,-37.740109999999994,144.95266999999996,760000.0
10625,2,2.0,134.0,-37.749140000000004,144.96826000000001,876000.0
10627,1,1.0,0.0,-37.795970000000004,144.99108,365000.0
10628,3,2.0,186.0,-37.79557,144.99158,1297000.0
10631,5,2.0,974.0,-37.79189,145.29661000000004,865000.0
10632,4,2.0,815.0,-37.78393,145.29131999999996,760000.0
10633,3,1.0,802.0,-37.810829999999996,145.28791999999999,725000.0
10635,4,2.0,864.0,-37.807179999999995,145.28581,1120000.0
10638,4,2.0,830.0,-37.942640000000004,145.21786,930000.0
10639,3,1.0,539.0,-37.76545,144.76458,557000.0
10640,3,1.0,697.0,-37.773959999999995,144.77229,650000.0
10642,3,2.0,539.0,-37.98086,145.11993,806000.0
10646,4,3.0,674.0,-37.77102,145.13338000000005,1663000.0
10647,4,3.0,706.0,-37.795609999999996,145.16268,1310000.0
10648,3,2.0,798.0,-37.77655,145.15386999999996,1530000.0
10651,2,1.0,196.0,-37.80103,145.17844,630000.0
10652,3,1.0,615.0,-37.75825,145.05438,1300000.0
10653,5,6.0,900.0,-38.04105,145.1216,1260000.0
10654,3,1.0,197.0,-37.71613,145.13939,655000.0
10656,1,1.0,1192.0,-37.88306,144.9841,435000.0
10658,3,2.0,375.0,-37.62157,145.01049,490000.0
10661,2,1.0,157.0,-37.648270000000004,145.05317,417500.0
10664,3,2.0,445.0,-37.756209999999996,144.93401,1398000.0
10665,3,2.0,219.0,-37.8798,145.2775,664000.0
10667,2,1.0,6367.0,-37.7967,144.98363,790000.0
10668,2,2.0,4421.0,-37.79721,144.98073,830000.0
10669,1,1.0,0.0,-37.79636,144.98394,456000.0
10672,3,1.0,713.0,-38.16483,145.16383000000005,565000.0
10673,3,1.0,835.0,-38.15983,145.11351000000005,810000.0
10674,4,2.0,561.0,-37.68269,144.88601,749000.0
10675,1,1.0,0.0,-37.8574,145.04795,260000.0
10676,1,1.0,0.0,-37.85702,145.04801,330000.0
10677,2,1.0,2015.0,-37.85019000000001,145.0465,501000.0
10679,3,2.0,839.0,-37.89813,145.14652,1070000.0
10680,4,2.0,655.0,-37.69558,144.93223,700000.0
10683,2,1.0,102.0,-37.711220000000004,144.91863,400000.0
10684,2,2.0,248.0,-37.69705,144.94218999999995,675000.0
10686,3,2.0,743.0,-37.71733,145.09622,866000.0
10689,5,3.0,544.0,-37.61079,144.90823,800000.0
10690,3,1.0,626.0,-37.71425,144.95013,735000.0
10691,2,2.0,201.0,-37.71147,144.93927,595000.0
10695,2,1.0,0.0,-37.94083,145.03682,771000.0
10697,3,1.0,301.0,-38.0457,145.27395,400000.0
10698,1,1.0,0.0,-37.81823,145.03972,455000.0
10699,2,1.0,915.0,-37.81835,145.05895,615888.0
10706,4,2.0,680.0,-37.94882,145.03111,1820000.0
10708,5,2.0,548.0,-37.90403,145.08118000000005,1475000.0
10709,5,3.0,740.0,-37.76086,145.05177,2100000.0
10712,2,1.0,620.0,-37.760909999999996,145.04437,1320000.0
10713,2,1.0,662.0,-37.68988,144.91113,575500.0
10715,4,2.0,531.0,-37.71368,144.82082,635000.0
10717,3,1.0,650.0,-37.71575,144.80598,620000.0
10718,5,3.0,596.0,-37.7305,144.86863,1005000.0
10720,3,1.0,590.0,-37.7219,144.85238999999999,700000.0
10724,1,1.0,0.0,-37.79023,144.92335,390000.0
10726,3,1.0,404.0,-37.79893,145.04266,1410000.0
10729,3,2.0,655.0,-37.67414,145.0205,710500.0
10730,3,1.0,604.0,-37.6708,145.01353,752000.0
10731,3,1.0,575.0,-37.671459999999996,145.03232,622000.0
10732,3,2.0,159.0,-37.78502,144.86733,650000.0
10733,2,2.0,0.0,-37.77813,144.87287,435000.0
10736,4,1.0,697.0,-37.78352,144.88981,1340000.0
10737,3,1.0,702.0,-37.66059,144.92006,450000.0
10738,3,1.0,570.0,-37.647690000000004,144.91359,440000.0
10740,4,2.0,1241.0,-37.686859999999996,144.58157,550000.0
10741,3,2.0,586.0,-37.678309999999996,144.57342,373500.0
10743,2,1.0,128.0,-37.98346,145.06313,640000.0
10745,3,1.0,331.0,-37.97759,145.06482,940000.0
10748,3,2.0,840.0,-37.67391,145.0618,705000.0
10749,4,2.0,530.0,-37.65217,145.04863,790000.0
10751,5,3.0,656.0,-37.6641,145.05123,704500.0
10752,4,2.0,531.0,-37.65121,145.05404,550000.0
10753,5,3.0,531.0,-37.65116,145.05438999999996,598000.0
10754,3,1.0,622.0,-37.66294,145.06301000000005,592000.0
10755,3,1.0,546.0,-37.65359,145.04276000000004,602000.0
10758,4,2.0,846.0,-37.810179999999995,145.35396,735000.0
10761,4,1.0,478.0,-37.76421,144.90571,1270000.0
10762,3,2.0,1103.0,-37.78695,145.32513,650000.0
10763,4,2.0,530.0,-38.00429000000001,145.10286000000005,1400000.0
10764,3,2.0,304.0,-38.00644000000001,145.08478,1627000.0
10768,3,1.0,717.0,-37.87754,145.12076000000005,1850000.0
10771,4,2.0,632.0,-37.89465,145.06984,1820000.0
10775,2,2.0,0.0,-37.80202,144.95103999999995,785000.0
10778,2,1.0,149.0,-37.8231,145.17911,676000.0
10779,3,1.0,598.0,-37.80827,145.17885,1002000.0
10780,4,3.0,289.0,-37.82895,145.17678,1175000.0
10782,3,2.0,295.0,-37.90088,145.11692,875000.0
10785,4,2.0,0.0,-37.91121,145.09598,774000.0
10787,1,1.0,0.0,-37.89976,145.04215,327000.0
10788,4,2.0,700.0,-37.9075,145.05329,1900000.0
10789,4,2.0,220.0,-38.00205,145.07853,2185000.0
10791,3,2.0,330.0,-37.72623,144.94521,1210000.0
10798,1,1.0,168.0,-37.69828,145.02184,351000.0
10804,4,2.0,1016.0,-37.78372,145.25311000000005,1725000.0
10805,2,1.0,123.0,-37.82223,145.22503999999995,633000.0
10806,4,1.0,894.0,-37.8159,145.24688,1090000.0
10807,4,2.0,675.0,-37.91692000000001,145.25896,936000.0
10808,3,2.0,537.0,-37.92778,145.24796,860000.0
10809,4,3.0,709.0,-37.95095,145.02096,850000.0
10812,4,2.0,1151.0,-38.11336,145.15035,800000.0
10813,3,2.0,81.0,-37.83631,144.95536,1720000.0
10814,3,2.0,545.0,-37.644259999999996,145.1,690000.0
10815,4,2.0,613.0,-37.62648,145.07141000000001,875000.0
10816,3,2.0,155.0,-37.63478,145.08486000000005,420000.0
10817,4,2.0,609.0,-37.63454,145.06894,677500.0
10818,2,1.0,876.0,-37.83766,144.98799,600000.0
10819,2,1.0,17200.0,-37.83613,144.99661,762500.0
10820,4,2.0,176.0,-37.839859999999994,144.98598,1855500.0
10821,2,1.0,174.0,-37.83162,144.88742,802000.0
10824,4,1.0,559.0,-37.735929999999996,144.8101,631000.0
10826,3,1.0,674.0,-37.73704,144.79108,582000.0
10828,1,1.0,0.0,-37.870940000000004,144.9807,468000.0
10829,1,1.0,548.0,-37.87312,144.97986,470000.0
10831,3,2.0,288.0,-37.73415,144.91852,750000.0
10833,4,2.0,587.0,-37.58231,144.69961999999995,410000.0
10834,4,2.0,581.0,-37.57355,144.70854,512500.0
10835,3,1.0,508.0,-37.7807,144.83648,830500.0
10837,3,1.0,613.0,-37.80046,144.82676,551000.0
10838,3,1.0,283.0,-37.79703,144.81228000000004,450000.0
10843,4,3.0,896.0,-37.76797,145.13799,1635000.0
10845,3,2.0,706.0,-37.77185,145.12509,1138000.0
10846,3,1.0,518.0,-37.85971,145.31036,477000.0
10847,3,1.0,533.0,-37.685790000000004,144.98878,605000.0
10848,3,1.0,544.0,-37.68336,145.0029,610000.0
10849,3,1.0,538.0,-37.67751,144.98663,580000.0
10850,1,1.0,0.0,-37.75443,145.00919,415000.0
10851,2,1.0,225.0,-37.75642,144.98755,905000.0
10854,3,2.0,347.0,-37.83963,144.71487,451000.0
10856,4,2.0,700.0,-37.70598,144.87616,895000.0
10857,4,1.0,0.0,-37.70695,144.88513999999995,586000.0
10860,4,2.0,652.0,-37.87325,145.23244,1055000.0
10863,3,2.0,847.0,-37.884209999999996,144.67869,529000.0
10864,3,1.0,531.0,-37.889959999999995,144.65526,484000.0
10865,2,1.0,17.0,-37.8118,144.95259,670000.0
10866,2,1.0,75.0,-37.80473,144.9435,510000.0
10867,3,1.0,542.0,-37.66948,144.90385,410000.0
10871,1,1.0,0.0,-37.85687,144.99748,410000.0
10872,4,2.0,400.0,-37.87047000000001,144.59864,478000.0
10874,3,1.0,284.0,-37.81335,144.89471,1285000.0
10876,3,1.0,142.0,-37.80359,144.99538,1635000.0
10885,3,1.0,697.0,-37.87256,144.8078,1225000.0
10887,3,2.0,305.0,-37.871,144.81153,767000.0
10888,4,2.0,749.0,-37.88413,144.79033,810000.0
10890,2,2.0,3093.0,-37.86165,145.02148,821000.0
10892,4,3.0,267.0,-37.87036,145.08471,1520000.0
10893,3,2.0,634.0,-37.865159999999996,145.07958,2299500.0
10897,4,3.0,848.0,-37.81462,145.08776,2360000.0
10899,4,2.0,433.0,-37.78368,145.09545,1460000.0
10907,4,3.0,306.0,-37.92893,145.04581000000005,1280000.0
10908,4,3.0,429.0,-37.915820000000004,145.048,1750000.0
10913,3,1.0,492.0,-37.81169000000001,145.15735,1100000.0
10914,4,2.0,580.0,-37.8051,145.14351000000005,1250000.0
10919,3,1.0,905.0,-37.7063,145.12215,830000.0
10923,4,4.0,508.0,-37.90904000000001,144.99868,4050000.0
10924,4,2.0,396.0,-37.88779,144.99933000000001,2210000.0
10928,3,1.0,605.0,-37.93063,145.01314,1680000.0
10929,2,1.0,275.0,-37.91106,145.02393999999995,890000.0
10931,3,1.0,697.0,-37.68557,144.93156000000005,632000.0
10932,3,1.0,302.0,-37.76085,144.95834,1310000.0
10934,4,2.0,444.0,-37.7628,144.94011,1500000.0
10935,4,3.0,646.0,-37.77387,145.0889,1751000.0
10939,4,2.0,287.0,-37.69382,145.04831000000001,685000.0
10941,4,1.0,542.0,-37.68238,145.06432,725000.0
10942,2,1.0,90.0,-37.70912,145.05181000000005,505000.0
10944,4,2.0,760.0,-37.67935,145.05728,1253000.0
10946,4,2.0,627.0,-37.85374,145.12458999999996,1390000.0
10954,4,2.0,650.0,-37.83057,145.08482,2725000.0
10957,4,2.0,463.0,-37.73531,144.74335,870000.0
10959,3,2.0,779.0,-38.114709999999995,145.18248,552500.0
10961,4,2.0,494.0,-37.87206,145.03512,1925000.0
10962,4,2.0,402.0,-37.88658,145.09297,995000.0
10965,4,2.0,679.0,-37.96098,145.04275,1200000.0
10968,4,2.0,625.0,-37.92801,145.1057,1241000.0
10969,4,1.0,711.0,-37.9255,145.11331,1250000.0
10970,3,1.0,270.0,-37.92624,145.1321,729500.0
10972,2,1.0,0.0,-37.79627,144.99229,560000.0
10973,4,2.0,482.0,-37.57416,144.91269,565000.0
10974,4,2.0,756.0,-37.5729,144.93663,615000.0
10975,4,2.0,400.0,-37.5951,144.9091,548000.0
10976,3,2.0,1005.0,-37.605740000000004,144.92548,716000.0
10979,3,2.0,269.0,-37.78499,145.2647,730000.0
10983,3,2.0,507.0,-37.76572,145.28915,766000.0
10986,4,2.0,254.0,-37.81007,145.06792,1680000.0
10988,3,2.0,358.0,-37.7145,144.77132,475000.0
10990,3,2.0,790.0,-37.66529,145.15363,815000.0
10991,6,3.0,850.0,-37.62856,144.71825,615000.0
10996,5,3.0,785.0,-37.78148,145.17818,1328000.0
10997,2,2.0,997.0,-37.8161,144.98494,1300000.0
10999,4,2.0,573.0,-37.70477,145.16552,762000.0
11001,3,2.0,812.0,-37.70577,145.1316,900000.0
11004,4,2.0,558.0,-37.880140000000004,144.99347,3175000.0
11005,2,1.0,3256.0,-37.87594,144.98833,520000.0
11011,4,2.0,951.0,-37.74997000000001,144.90752,2165000.0
11014,5,3.0,663.0,-37.74351,144.92174,2050000.0
11015,4,2.0,465.0,-37.75178,144.89876,1500000.0
11022,1,1.0,1730.0,-37.79636,144.98394,545000.0
11024,3,1.0,139.0,-37.79068,144.97824,1705000.0
11026,3,1.0,293.0,-37.784459999999996,144.92797,1220000.0
11027,2,1.0,0.0,-37.79975,144.88368,455000.0
11028,2,2.0,88.0,-37.78872,144.88891,575000.0
11032,3,2.0,1290.0,-37.48381,144.60052,775000.0
11033,3,1.0,552.0,-37.686409999999995,144.89826000000005,629000.0
11035,5,3.0,720.0,-37.85875,145.07978,3400000.0
11036,1,1.0,0.0,-37.85852,145.04547,320000.0
11039,4,3.0,409.0,-37.852,145.07321000000005,2165000.0
11041,2,1.0,100.0,-37.852579999999996,145.08588999999995,851000.0
11043,3,2.0,853.0,-37.88984,145.18016,1311000.0
11044,2,1.0,193.0,-37.70612,144.9144,565000.0
11045,3,1.0,604.0,-37.70855,144.90441,770000.0
11047,3,1.0,594.0,-37.69039,145.09753,714000.0
11048,3,2.0,609.0,-37.716359999999995,145.09792,815000.0
11049,3,1.0,587.0,-37.940870000000004,145.03366,1345000.0
11051,1,1.0,0.0,-37.82334,145.04015,420000.0
11052,2,1.0,230.0,-37.81813,145.02295,1857000.0
11055,3,1.0,333.0,-37.82737,145.02971000000005,1425000.0
